noise_var,sharpness,entropy,mean_intensity,std_intensity,image,scale,noise_std
2085.9007034245865,36.43389415740967,6.777131837244682,0.3777790665626526,0.11280561983585358,00005448_001.png,0.6,0.04
159.6619529784075,8.091127395629883,7.705809020926732,0.4919239580631256,0.26714736223220825,00025094_000.png,1,0.005
584.9072857943165,18.78287410736084,7.456197371950218,0.3938405215740204,0.21403352916240692,00025094_000.png,0.8,0.02
2031.7091525536637,35.71355628967285,7.141601172093077,0.29605457186698914,0.1634073704481125,00025094_000.png,0.6,0.04
192.86350976367157,6.589449882507324,7.5077070070240906,0.6595550775527954,0.22484423220157623,00001450_000.png,1,0.005
624.2201660886412,19.006400108337402,7.287236048455874,0.5276584029197693,0.18100029230117798,00001450_000.png,0.8,0.02
2122.1537839526486,36.63704967498779,7.049253635085464,0.3957933187484741,0.14040209352970123,00001450_000.png,0.6,0.04
128.40033012125693,5.883502006530762,7.400559158487017,0.4155513346195221,0.2348833680152893,00001043_004.png,1,0.005
542.7501226162675,17.820682525634766,7.194345016373346,0.333128959,0.1876468062400818,00001043_004.png,0.8,0.02
1939.5916689002736,34.59293556213379,6.897535091143505,0.2511149048805237,0.14299501478672028,00001043_004.png,0.6,0.04
57.68898154568069,5.932250022888184,6.554922290890863,0.4363730847835541,0.11679308116436005,00001248_017.png,1,0.005
530.9004684927494,18.32372283935547,6.396337740177666,0.34920135140419006,0.095035471,00001248_017.png,0.8,0.02
2059.6253575730625,36.11805534362793,6.273597086,0.2620910704135895,0.079577878,00001248_017.png,0.6,0.04
50.91715162122183,5.5412092208862305,7.002690914771825,0.6315517425537109,0.16709265112876892,00004067_000.png,1,0.005
532.1576636389501,18.388422966003418,6.785502896936645,0.5052110552787781,0.1350402981042862,00004067_000.png,0.8,0.02
2075.3906567829677,36.36361217498779,6.6088032721738506,0.3790430724620819,0.10739406198263168,00004067_000.png,0.6,0.04
223.60320178972322,6.388475418,7.392017441515292,0.4384569525718689,0.20284204185009003,00014259_001.png,1,0.005
626.5025796721311,18.73535728,7.141688317452157,0.35101133584976196,0.1629156768321991,00014259_001.png,0.8,0.02
2032.649011956295,35.60274124145508,6.828237595301578,0.26406699419021606,0.1258353888988495,00014259_001.png,0.6,0.04
202.3376371260883,6.644558906555176,7.577597481,0.6227730512619019,0.25271913409233093,00011121_000.png,1,0.005
623.9413952,18.934478759765625,7.355579037789296,0.49829235672950745,0.20292450487613678,00011121_000.png,0.8,0.02
2096.734623849063,36.320570945739746,7.105334539,0.3740088641643524,0.15587016940116882,00011121_000.png,0.6,0.04
178.97870843019336,6.084522247314453,7.188763643760782,0.5720398426055908,0.24118345975875854,00016737_004.png,1,0.005
596.7066513448291,18.51335620880127,7.018171594670999,0.45793530344963074,0.19322752952575684,00016737_004.png,0.8,0.02
2048.810156063794,35.838013648986816,6.824315462,0.34397539496421814,0.14814628660678864,00016737_004.png,0.6,0.04
177.08397582612452,6.29060173,7.277602112966114,0.6311711072921753,0.18591922521591187,00001373_009.png,1,0.005
609.9081019168725,18.868239402770996,7.035084503022942,0.5049732327461243,0.14981403946876526,00001373_009.png,0.8,0.02
2094.0440871846426,36.34280300140381,6.768205860133533,0.3789912462234497,0.1175321415066719,00001373_009.png,0.6,0.04
158.0524361,7.863652229309082,7.829023528,0.5322583913803101,0.26295092701911926,00022741_000.png,1,0.005
593.5749276403184,18.977602005004883,7.551056489259255,0.42595216631889343,0.211014986,00022741_000.png,0.8,0.02
2077.0986779385707,36.23898696899414,7.2333090878382915,0.3197428286075592,0.16179277002811432,00022741_000.png,0.6,0.04
232.96284836507402,7.337583541870117,7.725439822988107,0.472088099,0.25482791662216187,00003534_036.png,1,0.005
628.7190956563854,18.877923011779785,7.43964435,0.3779323697090149,0.20424966514110565,00003534_036.png,0.8,0.02
2009.5815816388783,35.38969039916992,7.075059732944485,0.2844219505786896,0.15567047894001007,00003534_036.png,0.6,0.04
134.79877743670656,6.117975234985352,7.613772528,0.6215226054191589,0.24936355650424957,00019133_000.png,1,0.005
572.7040546399912,18.55740737915039,7.353443680706291,0.4974055290222168,0.19993768632411957,00019133_000.png,0.8,0.02
2043.7164517332117,35.88877201080322,7.049668682327278,0.3735739290714264,0.1530347764492035,00019133_000.png,0.6,0.04
129.08557106642454,6.300856590270996,6.988601607802874,0.557378888,0.1479777693748474,00006720_006.png,1,0.005
576.9597467,18.701000213623047,6.740214466095519,0.4459674060344696,0.11973357945680618,00006720_006.png,0.8,0.02
2091.201727897444,36.38422870635986,6.524824680596042,0.33462098240852356,0.096546851,00006720_006.png,0.6,0.04
176.78056031299275,6.471704483032227,7.530543187909492,0.6638144850730896,0.22983810305595398,00002251_003.png,1,0.005
612.9106809039948,18.94809341430664,7.320361522,0.5310666561126709,0.1848922073841095,00002251_003.png,0.8,0.02
2123.0018279667675,36.68252944946289,7.062869259,0.3983755111694336,0.14321491122245789,00002251_003.png,0.6,0.04
249.5536174585577,8.114500045776367,7.616026260808342,0.49971213936805725,0.22523094713687897,00012291_012.png,1,0.005
644.0232645379502,19.0950346,7.353065855402514,0.4000052809715271,0.18071173131465912,00012291_012.png,0.8,0.02
2084.241789139327,36.09648513793945,7.040214460935228,0.3005453050136566,0.1392904818058014,00012291_012.png,0.6,0.04
89.46457066843048,7.084107398986816,7.731974329217975,0.4526549279689789,0.276411772,00004381_015.png,1,0.005
554.8907981517615,18.749510765075684,7.558130312870324,0.36216479539871216,0.2219328135251999,00004381_015.png,0.8,0.02
2017.9354992364497,35.87905502319336,7.215459632497666,0.27220800518989563,0.16966158151626587,00004381_015.png,0.6,0.04
172.8117162396047,6.150903701782227,7.225812032261645,0.4422515034675598,0.17780597507953644,00018724_019.png,1,0.005
600.6446388701287,18.681227684020996,6.963654711538644,0.3539353907108307,0.1431041806936264,00018724_019.png,0.8,0.02
2056.6537653575274,35.901461601257324,6.689847106,0.2660485804080963,0.11205251514911652,00018724_019.png,0.6,0.04
160.6550730193121,6.385768890380859,7.515408421237727,0.6257078051567078,0.23313018679618835,00002625_003.png,1,0.005
604.1121580353356,18.925979614257812,7.325838074217016,0.5005676746368408,0.1875452995300293,00002625_003.png,0.8,0.02
2105.3511536332626,36.541526794433594,7.080084574033627,0.37550365924835205,0.14510811865329742,00002625_003.png,0.6,0.04
125.17356433836449,5.977402687072754,7.369784870727779,0.6190857887268066,0.24612897634506226,00008866_005.png,1,0.005
565.1806231440532,18.449825286865234,7.179089765243776,0.49546319246292114,0.19732879102230072,00008866_005.png,0.8,0.02
2036.9796441845092,35.79120349884033,6.950854331823125,0.37212899327278137,0.1511140614748001,00008866_005.png,0.6,0.04
131.86471494530178,7.384158134460449,7.7247289861441635,0.42158064246177673,0.27871158719062805,00025169_001.png,1,0.005
556.4807015322003,18.46746253967285,7.489882070786507,0.3376474678516388,0.22326844930648804,00025169_001.png,0.8,0.02
1933.6111474247557,34.75,7.093133377483972,0.2545972466468811,0.16928622126579285,00025169_001.png,0.6,0.04
169.86695759351187,6.481680870056152,7.64479594,0.6212684512138367,0.24180516600608826,00002259_000.png,1,0.005
603.8675019057955,18.850200653076172,7.3991063285583545,0.4970585107803345,0.19433344900608063,00002259_000.png,0.8,0.02
2088.035695969127,36.30881690979004,7.100523494591237,0.3730640709400177,0.14969485998153687,00002259_000.png,0.6,0.04
120.47858278389957,6.081917762756348,7.499821915732051,0.4416653513908386,0.20837822556495667,00004342_008.png,1,0.005
559.3471607918473,18.406124114990234,7.242376905465916,0.35358431935310364,0.16726981103420258,00004342_008.png,0.8,0.02
2007.067615718696,35.47468662261963,6.911450560156339,0.2659619450569153,0.12918049097061157,00004342_008.png,0.6,0.04
179.64407267426938,6.211130142211914,7.662427983750124,0.42725029587745667,0.2360595315694809,00013798_007.png,1,0.005
593.8520081200986,18.50349998474121,7.366771567133317,0.3421062231063843,0.18924298882484436,00013798_007.png,0.8,0.02
1989.160354189982,35.19386672973633,6.982901076,0.2575649619102478,0.144727424,00013798_007.png,0.6,0.04
221.8252138,6.985659599304199,7.717420723494541,0.48595383763313293,0.22722351551055908,00019594_027.png,1,0.005
632.7634645428834,18.955735206604004,7.441260214709512,0.3888639211654663,0.18261204659938812,00019594_027.png,0.8,0.02
2090.2840074203914,36.222872734069824,7.1081322897215955,0.2920079231262207,0.14097456634044647,00019594_027.png,0.6,0.04
188.3451917319462,6.516129493713379,7.482935875983359,0.6448516845703125,0.2336793690919876,00009632_000.png,1,0.005
620.3017403533366,18.990721702575684,7.269650528319373,0.5158942341804504,0.18789173662662506,00009632_000.png,0.8,0.02
2117.1476132335947,36.598692893981934,7.038271378592467,0.3870886564254761,0.14536426961421967,00009632_000.png,0.6,0.04
235.58529203663056,7.652109146118164,7.456118474031216,0.41130927205085754,0.2054172158241272,00026451_019.png,1,0.005
644.4224401077917,19.239274978637695,7.228220540098085,0.32909440994262695,0.165401429,00026451_019.png,0.8,0.02
2062.051267222487,36.06777381896973,6.893123867293664,0.24739255011081696,0.12815852463245392,00026451_019.png,0.6,0.04
104.15704994728729,7.492835998535156,7.675927443419436,0.5811120271682739,0.2659705579280853,00013305_006.png,1,0.005
554.4125606629669,18.608691215515137,7.458501608844874,0.46512943506240845,0.21315689384937286,00013305_006.png,0.8,0.02
2042.6256007435989,35.878787994384766,7.165440301009854,0.34926652908325195,0.16316749155521393,00013305_006.png,0.6,0.04
211.7164396718135,6.762597084,7.432946703752305,0.6513981223106384,0.20277917385101318,00001045_003.png,1,0.005
635.7002490444429,19.092649459838867,7.170927391929612,0.5211475491523743,0.16333068907260895,00001045_003.png,0.8,0.02
2132.815987388151,36.69965458,6.926357645053935,0.39102038741111755,0.12767097353935242,00001045_003.png,0.6,0.04
109.1783986805085,7.545903205871582,7.751693617178869,0.4648256003856659,0.2456018477678299,00016644_000.png,1,0.005
557.2509959792333,18.65289306640625,7.464504960215862,0.37208807468414307,0.1970401406288147,00016644_000.png,0.8,0.02
2025.2679421179018,35.72518730163574,7.115803739506053,0.27960196137428284,0.1511758714914322,00016644_000.png,0.6,0.04
200.2954038054586,6.367213249206543,7.495785244740674,0.6413880586624146,0.24150705337524414,00009043_000.png,1,0.005
614.2303243502392,18.67015838623047,7.296668692091511,0.5133951306343079,0.19347941875457764,00009043_000.png,0.8,0.02
2083.5051882363587,36.12150192260742,7.0415267659778475,0.38547492027282715,0.14865514636039734,00009043_000.png,0.6,0.04
291.0423926105723,6.607278823852539,7.528896180188976,0.6716062426567078,0.21036279201507568,00014694_000.png,1,0.005
685.0981306853128,19.14726161956787,7.270140012293012,0.5373231768608093,0.1693604439496994,00014694_000.png,0.8,0.02
2153.880856323404,36.72118091583252,6.980890001365358,0.4030017852783203,0.1319747418165207,00014694_000.png,0.6,0.04
111.80347805852944,5.852912902832031,7.409056311350784,0.43837201595306396,0.1987212896347046,00011723_001.png,1,0.005
551.2902544800954,18.243617057800293,7.128952433401048,0.3510521948337555,0.1594775766134262,00011723_001.png,0.8,0.02
2007.5838494863094,35.44665718078613,6.814725595,0.26401594281196594,0.12341967225074768,00011723_001.png,0.6,0.04
118.18396154056245,7.419168472290039,7.856280834619194,0.48958727717399597,0.25270316004753113,00019961_004.png,1,0.005
570.4707913,18.818907737731934,7.576602645034566,0.3917437493801117,0.20293697714805603,00019961_004.png,0.8,0.02
2051.423986919483,36.084381103515625,7.203970543827916,0.29415369033813477,0.15586592257022858,00019961_004.png,0.6,0.04
114.60873670901856,7.194374084472656,7.496105055726874,0.5639892220497131,0.3047971725463867,00019617_001.png,1,0.005
547.8311349583155,18.274136543273926,7.376820259291969,0.4516664743423462,0.24374352395534515,00019617_001.png,0.8,0.02
1989.5856706871477,35.25183582305908,7.165034883957386,0.3395691514015198,0.18486718833446503,00019617_001.png,0.6,0.04
101.66519018140298,7.608885765075684,7.781527642846858,0.5180384516716003,0.2723430395126343,00011873_008.png,1,0.005
548.4054449863097,18.572487831115723,7.503719025456278,0.4146699011325836,0.2182755172252655,00011873_008.png,0.8,0.02
2002.935106425601,35.512102127075195,7.168863702088297,0.31170767545700073,0.16642266511917114,00011873_008.png,0.6,0.04
201.50478684419704,6.628596305847168,7.643860567306952,0.47827234864234924,0.22341348230838776,00010481_017.png,1,0.005
617.8301904117689,18.78116226196289,7.368714983864649,0.38282570242881775,0.1793321818113327,00010481_017.png,0.8,0.02
2073.2220571782527,36.03451156616211,7.033970825237089,0.2875851094722748,0.13839732110500336,00010481_017.png,0.6,0.04
213.3995130383373,6.701482772827148,7.598199081425836,0.6416598558425903,0.24570482969284058,00012723_000.png,1,0.005
632.6954768353279,19.018421173095703,7.391458918075445,0.5133959054946899,0.1974000632762909,00012723_000.png,0.8,0.02
2131.1950846622412,36.663249015808105,7.151935850988377,0.385158896,0.1523241251707077,00012723_000.png,0.6,0.04
205.0338234,7.077487945556641,7.557942983,0.4461419880390167,0.2015925794839859,00027726_057.png,1,0.005
623.1826889762269,18.953929901123047,7.273018074383674,0.35693413,0.16230230033397675,00027726_057.png,0.8,0.02
2096.234427408574,36.33561325073242,6.952326631340241,0.26807674765586853,0.12657983601093292,00027726_057.png,0.6,0.04
95.03942961560732,7.194760322570801,7.746048538242341,0.4321964383125305,0.23069141805171967,00016876_000.png,1,0.005
555.3734136484563,18.720911026000977,7.461711048190854,0.3458099067211151,0.18544040620326996,00016876_000.png,0.8,0.02
2033.090008,35.95224952697754,7.073434491394703,0.2598686218261719,0.14300331473350525,00016876_000.png,0.6,0.04
62.068879813155945,6.242195129394531,6.785636233398444,0.4269520342350006,0.13276579976081848,00018055_032.png,1,0.005
533.4861077797505,18.41440200805664,6.577816236556597,0.3416902422904968,0.10765808820724487,00018055_032.png,0.8,0.02
2046.396705746409,36.01723003387451,6.410974304,0.25655800104141235,0.087895833,00018055_032.png,0.6,0.04
88.90628284925697,7.061731338500977,7.491858626997121,0.4011622667312622,0.2795657515525818,00026810_024.png,1,0.005
508.3299777664323,17.635610580444336,7.315601570894625,0.321827769,0.22317659854888916,00026810_024.png,0.8,0.02
1871.1677425911182,33.92500305175781,6.988932912799734,0.24300453066825867,0.16872413456439972,00026810_024.png,0.6,0.04
90.18357046577057,7.022559166,7.567686765148117,0.43486735224723816,0.2620469331741333,00013592_003.png,1,0.005
518.2479195994673,17.857481002807617,7.380751485860417,0.3486003577709198,0.20937536656856537,00013592_003.png,0.8,0.02
1919.5753424646741,34.475857734680176,7.038953421,0.2626127302646637,0.1590857058763504,00013592_003.png,0.6,0.04
60.31408316053329,5.987410545349121,7.2100645769943075,0.6268157362937927,0.17306625843048096,00006718_000.png,1,0.005
538.6599463576267,18.50219440460205,6.972931195927599,0.5014474987983704,0.13979624211788177,00006718_000.png,0.8,0.02
2076.4624852697953,36.33977794647217,6.767176941703969,0.37616434693336487,0.11104770749807358,00006718_000.png,0.6,0.04
189.4568448991404,6.411747932434082,7.493059947616936,0.6154084205627441,0.27099713683128357,00008675_005.png,1,0.005
609.9286783,18.756065368652344,7.294005537246903,0.4924708306789398,0.21728619933128357,00008675_005.png,0.8,0.02
2049.329465406816,35.84101676940918,7.0527002153805345,0.37000539898872375,0.16573992371559143,00008675_005.png,0.6,0.04
98.36478161,7.50733757,7.764244716647594,0.49883654713630676,0.26699402928352356,00010734_000.png,1,0.005
544.0091262352862,18.438063621520996,7.518461334079049,0.39944547414779663,0.21383161842823029,00010734_000.png,0.8,0.02
2013.548186607738,35.551730155944824,7.186854546265082,0.3001939058303833,0.16334359347820282,00010734_000.png,0.6,0.04
335.21263077016914,7.636699676513672,7.479164644,0.5092881321907043,0.18304002285003662,00011985_008.png,1,0.005
715.8341361527629,19.594857215881348,7.198103074488618,0.4074239134788513,0.1477212756872177,00011985_008.png,0.8,0.02
2186.025231576932,37.02699661254883,6.903175274030685,0.3055965006351471,0.11674920469522476,00011985_008.png,0.6,0.04
246.89667406014266,7.129150391,7.416400548859668,0.5367457270622253,0.17878635227680206,00022870_007.png,1,0.005
655.8221349470514,19.17786407470703,7.137840560928962,0.4294399917125702,0.14426222443580627,00022870_007.png,0.8,0.02
2133.385577354449,36.65360450744629,6.853544289873545,0.32220423221588135,0.11411738395690918,00022870_007.png,0.6,0.04
59.303867368019375,6.001812934875488,7.280651068988604,0.6598513722419739,0.1670551598072052,00006787_000.png,1,0.005
535.8521440744581,18.455092430114746,7.009949666337299,0.5278475880622864,0.13509109616279602,00006787_000.png,0.8,0.02
2088.7836155090336,36.47875977,6.747084270147255,0.39596086740493774,0.10778430849313736,00006787_000.png,0.6,0.04
103.44131068806382,7.222583770751953,7.698755931638898,0.4003060460090637,0.26106488704681396,00018983_002.png,1,0.005
534.0745370779468,18.196532249450684,7.421293158290253,0.3207382559776306,0.20898711681365967,00018983_002.png,0.8,0.02
1929.5936059685155,34.67309379577637,7.045178425367601,0.24187666177749634,0.15881578624248505,00018983_002.png,0.6,0.04
92.74786187439804,7.024046897888184,7.523078089509337,0.4164048433303833,0.2694564759731293,00012596_000.png,1,0.005
518.3505877322814,17.802451133728027,7.371863664406334,0.33384764194488525,0.2152755707502365,00012596_000.png,0.8,0.02
1921.479183298469,34.44089221954346,7.047037341389554,0.2516822814941406,0.1633792370557785,00012596_000.png,0.6,0.04
238.79119733761763,6.574037551879883,7.448992866692528,0.44267746806144714,0.18799489736557007,00015818_001.png,1,0.005
641.6469329202082,18.835763931274414,7.167195700903257,0.3543523848056793,0.15123103559017181,00015818_001.png,0.8,0.02
2082.1302461360456,36.075947761535645,6.841204008472111,0.26622891426086426,0.11810681223869324,00015818_001.png,0.6,0.04
157.7134305,6.1146440505981445,7.110868454238934,0.5967307090759277,0.21069835126399994,00002860_024.png,1,0.005
581.7296939743165,18.409249305725098,6.934546585713431,0.47778400778770447,0.16855913400650024,00002860_024.png,0.8,0.02
2040.1827654342485,35.69253158569336,6.705029745,0.35889890789985657,0.1299258917570114,00002860_024.png,0.6,0.04
172.19298733837422,6.179346084594727,7.427624008675501,0.6334919929504395,0.2702557146549225,00003426_034.png,1,0.005
587.0525768929356,18.393677711486816,7.249578640311959,0.5072490572929382,0.21607260406017303,00003426_034.png,0.8,0.02
2016.3267546658813,35.437729835510254,6.999618035984609,0.38125815987586975,0.1641743928194046,00003426_034.png,0.6,0.04
115.10935750321003,5.207113265991211,6.810787610269616,0.46102726459503174,0.3658805787563324,00011431_000.png,1,0.005
478.88502885470734,16.347553253173828,6.820373578277368,0.37051114439964294,0.291121244,00011431_000.png,0.8,0.02
1696.9674933382157,31.73181152,6.649458826,0.28078508377075195,0.2172442525625229,00011431_000.png,0.6,0.04
222.5872562,7.141975402832031,7.680312779043187,0.5809594392776489,0.2247598022222519,00022416_068.png,1,0.005
637.5395327450497,19.026302337646484,7.403371277351953,0.464799702,0.18073460459709167,00022416_068.png,0.8,0.02
2116.905429890349,36.492533683776855,7.101237922370103,0.34890398383140564,0.14005589485168457,00022416_068.png,0.6,0.04
92.38996802210659,6.921622276306152,7.249409937,0.3578391671180725,0.2766258120536804,00016695_000.png,1,0.005
492.37966333300204,17.209854125976562,7.136893837598442,0.28753238916397095,0.22047287225723267,00016695_000.png,0.8,0.02
1790.9948670864105,32.95404052734375,6.836380661096554,0.21779584884643555,0.16624243557453156,00016695_000.png,0.6,0.04
100.14157724867982,7.425163269042969,7.643624833728004,0.45009803771972656,0.2591807544231415,00001270_005.png,1,0.005
538.8746066225248,18.334264755249023,7.380283332700309,0.36046528816223145,0.2075706273317337,00001270_005.png,0.8,0.02
1963.4093518728537,35.04712963104248,7.043858236525427,0.27134209871292114,0.15806975960731506,00001270_005.png,0.6,0.04
149.96726354920244,5.611417770385742,7.310771672113505,0.5460283756256104,0.2940617501735687,00007679_010.png,1,0.005
549.3638329056557,17.571205139160156,7.215532018748405,0.4377531111240387,0.23442013561725616,00007679_010.png,0.8,0.02
1919.9834450358385,34.23066234588623,6.985875392,0.3298206329345703,0.1767166256904602,00007679_010.png,0.6,0.04
108.42261406851685,6.262388229370117,7.237199648005147,0.5255993604660034,0.23246996104717255,00027100_000.png,1,0.005
546.9499979645326,18.210721015930176,7.0661335127819385,0.42094355821609497,0.1860073208808899,00027100_000.png,0.8,0.02
1994.640114366614,35.28355693817139,6.853843449229908,0.3164672553539276,0.14236174523830414,00027100_000.png,0.6,0.04
124.55028441152535,6.092731475830078,7.543214759684522,0.45629605650901794,0.20124894380569458,00010914_009.png,1,0.005
569.4524251064286,18.55276870727539,7.262719527493719,0.36518368124961853,0.16181965172290802,00010914_009.png,0.8,0.02
2057.5797309181507,36.01530075073242,6.940916849127275,0.2743082046508789,0.125908762,00010914_009.png,0.6,0.04
72.06151003727337,5.871212959289551,6.405675416805048,0.37116825580596924,0.1867808848619461,00008295_012.png,1,0.005
494.6368778384559,17.26661777496338,6.376382621145909,0.29789239168167114,0.14872843027114868,00008295_012.png,0.8,0.02
1877.2423238754272,33.89577102661133,6.314592337990685,0.22502711415290833,0.11411240696907043,00008295_012.png,0.6,0.04
229.89488868643727,6.944918632507324,7.617865253773797,0.4960533678531647,0.2123504877090454,00027726_003.png,1,0.005
640.3732825609613,19.004847526550293,7.334021029943737,0.3969636559486389,0.17072801291942596,00027726_003.png,0.8,0.02
2102.6134716107395,36.346991539001465,7.017257478828368,0.29794830083847046,0.13255296647548676,00027726_003.png,0.6,0.04
131.10331771604885,6.127001762390137,7.071608349067301,0.5460015535354614,0.15330298244953156,00003421_007.png,1,0.005
581.3431935511144,18.75086212158203,6.807927122882109,0.4368646442890167,0.12401878833770752,00003421_007.png,0.8,0.02
2092.6565764853694,36.42396545410156,6.562955888324378,0.3278132975101471,0.099510252,00003421_007.png,0.6,0.04
254.65174336870763,7.523706436157227,7.489580723338635,0.4854345917701721,0.22597314417362213,00018865_036.png,1,0.005
647.9940021671209,19.119516372680664,7.266979849586788,0.38854867219924927,0.18144558370113373,00018865_036.png,0.8,0.02
2061.8460987125873,35.89334487915039,6.951542966131421,0.2921285331249237,0.13938406109809875,00018865_036.png,0.6,0.04
87.05597749639037,7.139918327331543,7.829616557,0.4731401801109314,0.28137168288230896,00001650_011.png,1,0.005
546.9457069395248,18.563770294189453,7.580400399598049,0.3787008821964264,0.2256423532962799,00001650_011.png,0.8,0.02
2013.115551671679,35.712873458862305,7.238499430338229,0.2845820486545563,0.17223726212978363,00001650_011.png,0.6,0.04
238.42800350169637,6.536705017089844,7.632068276102144,0.4786711633205414,0.23728400468826294,00017504_012.png,1,0.005
637.0940568813521,18.826943397521973,7.353779699711831,0.3832196295261383,0.19034047424793243,00017504_012.png,0.8,0.02
2056.679609898899,35.838162422180176,7.022081616807822,0.2881180942058563,0.14589083194732666,00017504_012.png,0.6,0.04
96.20467494228795,7.322416305541992,7.727847412728277,0.5432909727096558,0.2708134353160858,00010340_001.png,1,0.005
542.5169405545457,18.390989303588867,7.4987462142617485,0.4349518418312073,0.21686692535877228,00010340_001.png,0.8,0.02
2010.6108846207933,35.56424331665039,7.185459960357424,0.32685282826423645,0.16549213230609894,00010340_001.png,0.6,0.04
63.80584075998922,5.739311218261719,7.400335576587829,0.6860256791114807,0.2238430231809616,00001586_000.png,1,0.005
539.1909525,18.439412117004395,7.182234163098947,0.5488771200180054,0.18008261919021606,00001586_000.png,0.8,0.02
2084.851457918316,36.41776752471924,6.994115452132295,0.41166770458221436,0.1398089975118637,00001586_000.png,0.6,0.04
81.77406385236826,6.814117431640625,7.690845354819668,0.4563412666320801,0.2858966290950775,00018731_001.png,1,0.005
519.1484899393027,17.971495628356934,7.440991618311282,0.3656114935874939,0.22860872745513916,00018731_001.png,0.8,0.02
1905.8941765410675,34.431671142578125,7.076008557919434,0.27569180727005005,0.17306406795978546,00018731_001.png,0.6,0.04
66.79380981721535,6.249798774719238,6.753646309755803,0.4293960630893707,0.1308349221944809,00013890_007.png,1,0.005
534.7693275575874,18.35273551940918,6.556553630488527,0.34370601177215576,0.10593143850564957,00013890_007.png,0.8,0.02
2053.4078551581915,36.02071952819824,6.390589211868646,0.2580333352088928,0.086781785,00013890_007.png,0.6,0.04
248.7975170528516,7.3713836669921875,7.302473816407886,0.42356687784194946,0.24917998909950256,00002702_001.png,1,0.005
610.2564240777283,18.17738914489746,7.164355259236567,0.33973371982574463,0.1987580806016922,00002702_001.png,0.8,0.02
1941.6154911925403,34.385311126708984,6.861183225193218,0.25635939836502075,0.15066006779670715,00002702_001.png,0.6,0.04
157.2314619421959,6.342132568359375,7.519111163896241,0.46717119216918945,0.25918126106262207,00014223_009.png,1,0.005
568.084741,18.20386505126953,7.276727636693051,0.3742728531360626,0.20722715556621552,00014223_009.png,0.8,0.02
1958.207926450631,34.829909324645996,6.965812474699009,0.281978577,0.15731209516525269,00014223_009.png,0.6,0.04
209.20863093090063,6.587447166442871,7.4182235579214595,0.6307647824287415,0.2406449019908905,00024566_000.png,1,0.005
632.2054238386836,19.01295757293701,7.252348867131914,0.5045995712280273,0.1934865117073059,00024566_000.png,0.8,0.02
2103.180274379425,36.43528938293457,7.051217699025028,0.37869560718536377,0.1491297036409378,00024566_000.png,0.6,0.04
183.12756778601033,6.312009811401367,7.4536375590691195,0.5843402743339539,0.2596832513809204,00008426_001.png,1,0.005
597.5211680699686,18.466548919677734,7.281257939650618,0.46786612272262573,0.20782770216464996,00008426_001.png,0.8,0.02
